x,y,Temperature
4.460274570772968655e-02,1.402799931134884881e-01,7.620311238889783567e+01
1.155279338630176011e-01,1.504856673515125587e-01,8.138030784417823327e+01
9.679423945223540604e-02,1.413345618263286974e-01,7.975727670240915756e+01
6.133609296950488787e-02,1.546081460139956676e-01,7.657547223692645844e+01
6.055210803459509794e-02,1.391364738895962128e-01,7.701882964295822376e+01
4.724888654185645243e-02,1.627323055010788111e-01,7.594623262761251681e+01
7.557741305632580120e-02,1.353645407370815956e-01,7.801446143471861205e+01
4.000000000000000222e-01,0.000000000000000000e+00,9.535470821102373407e+01
8.555714510894590896e-02,1.758621100975048812e-01,7.806043015695509268e+01
7.263433126769044956e-02,1.929566240598489246e-01,7.616844677215692627e+01
1.044747015423819203e-01,1.681639052126704670e-01,7.986731011268966540e+01
7.490343774755049699e-02,1.497572425643149685e-01,7.765387513675496223e+01
7.153247342925463104e-02,1.674164915152639987e-01,7.716921242005943782e+01
7.358019507400714865e-02,1.134144611369679728e-01,7.883993673572039995e+01
9.976432514679946240e-02,2.000340465644239729e-01,7.822888365368012842e+01
8.766272164174652992e-02,1.908856864752764559e-01,7.770289477856239557e+01
3.009469697146148481e-02,1.443564455134222213e-01,7.599108084225245818e+01
3.689205087165561836e-02,1.280919764288721285e-01,7.638973268010627748e+01
1.308128733949562583e-01,9.544418583900271535e-02,8.347337729985824240e+01
1.513766178931434114e-01,1.743933190437991776e-01,8.511844515007329903e+01
1.405826023628860000e-01,1.271861986333402417e-01,8.428273525237081287e+01
1.600688386699776755e-01,1.398058375695541700e-01,8.591147076467008503e+01
1.795215202935844523e-01,1.896224324896504942e-01,9.172884701663872420e+01
1.180623519190807935e-01,1.215464280489533255e-01,8.166246769086451707e+01
2.000000000000000111e-01,0.000000000000000000e+00,1.000000000000000000e+02
1.390464837319999869e-01,1.503510217893254675e-01,8.237917043253095528e+01
1.105985407963856471e-01,2.121580211008429195e-01,7.750228946459220936e+01
3.879395560695747536e-02,1.104007057124812424e-01,7.703583772001411489e+01
2.773280963503483298e-01,5.824680101537957344e-02,9.555559542639865356e+01
1.000000000000000056e-01,0.000000000000000000e+00,8.289022335845535849e+01
1.719699836076924587e-02,7.850519096000256603e-02,7.783504449440494000e+01
1.277872295183878626e-01,1.379710483103815388e-01,8.197682427556274831e+01
1.323314101664662401e-01,1.123512988492272879e-01,8.418415118060698887e+01
1.714275750099449047e-01,1.003180690511967232e-01,8.878788589297182909e+01
1.531556496864307504e-01,1.104809397033060525e-01,8.489204496049862314e+01
1.523606469343994074e-01,8.754452376766527766e-02,8.727313512045287780e+01
1.713418236448250587e-01,1.216709684777865924e-01,8.875922390686196195e+01
2.068791831775938228e-01,1.111370614882488672e-01,9.270454694823889952e+01
1.868560286469824194e-01,1.438860851933655982e-01,9.122502508468986093e+01
1.875262469851554648e-01,1.110593417994878984e-01,9.203083747000427195e+01
1.743370473273231913e-01,1.361040445509559549e-01,8.946691215665313734e+01
1.973319069153479932e-01,7.892821538517649782e-02,9.229235936825514841e+01
1.971361410696856331e-01,1.276757590277421694e-01,9.255756418109976380e+01
1.972614666370776648e-01,9.646850964620770630e-02,9.239132768502554427e+01
2.264535557773755536e-01,8.781545393590255155e-02,9.397521056772976067e+01
2.131588953116875240e-01,9.653235232084914075e-02,9.259933703163554242e+01
2.432609980851362652e-01,9.538202498036646437e-02,9.491817000657572123e+01
1.394005118798524734e-01,1.653523718880636761e-01,8.323800188688319679e+01
1.555682015186660716e-01,1.570607440035775015e-01,8.565883568336177234e+01
1.718533449185042083e-01,1.701721429327048840e-01,9.016900714899124125e+01
1.646773477580886769e-01,1.842379563300923784e-01,8.829094640480165879e+01
1.721996080675450291e-01,1.530728017438590660e-01,8.847199798575630325e+01
1.991398020311424544e-01,1.706513131879550671e-01,9.472431561273550926e+01
1.868154666734846703e-01,1.601061044383388365e-01,9.179110856768892290e+01
1.853972231699270723e-01,1.760692533427862805e-01,9.350730866016326104e+01
1.444486737711714319e-01,9.930074775094202555e-02,8.502845319354292997e+01
4.107300689055345261e-02,6.212914171837924382e-02,7.880752821131764563e+01
1.735592363144920491e-01,7.651889437403104621e-02,9.068499648934329116e+01
1.244669786453598964e-01,4.479701865252925380e-02,8.403376392447776766e+01
4.887641651995118519e-02,8.035436526323259943e-02,7.853937269011555600e+01
8.307459897485849898e-02,5.492870106283883475e-02,8.005706406722332247e+01
7.821090977799449728e-02,8.419435659468277322e-02,7.899317417657492513e+01
6.293489236087182470e-02,6.355182604882612940e-02,7.912951614240688514e+01
6.286087476741601676e-02,8.749032353059327249e-02,7.892249299607752278e+01
5.000000000000000278e-02,0.000000000000000000e+00,7.926712063892298943e+01
7.717736662857602181e-02,6.898561249796733574e-02,7.955091397534626196e+01
1.081820381437140904e-01,7.372738652364842216e-02,8.152932261061643260e+01
6.086245532104440914e-02,3.088138372929662839e-02,7.965806057127232975e+01
6.769908915433751895e-02,4.684865775739234517e-02,7.960225000855120925e+01
4.914002708108777123e-02,4.534776353442860480e-02,7.903489617828209646e+01
8.676441681102660397e-02,2.923830268769303520e-02,8.110761387818585888e+01
2.960604132363679752e-02,4.628717843670054899e-02,7.857680453764943707e+01
2.566451236808689473e-02,6.525724903131116528e-02,7.832032971977153579e+01
1.829983626344608705e-01,8.935939712617009534e-02,9.092872792926098668e+01
1.893550027454359297e-01,3.914935987920333677e-02,9.229357732009425774e+01
1.505811030740022427e-01,5.823135209668572898e-02,8.812084506504132264e+01
9.468138926669943112e-02,1.520726401746586888e-02,8.285714481403941534e+01
1.024841177262467429e-01,4.460624246114023445e-02,8.146335575280527053e+01
1.500000000000000222e-01,0.000000000000000000e+00,8.896532285601200840e+01
1.133636496790056403e-01,5.759553148902057246e-02,8.246102354346868424e+01
9.775957407540754318e-02,6.148154857761499448e-02,8.039361572788901356e+01
1.135551015205513298e-01,3.553481639263421366e-02,8.286542139562685350e+01
1.339987664588567495e-01,2.250875305941453519e-02,8.591281074137037876e+01
1.872146838423471849e-01,6.026779782439188604e-02,9.188182261702687015e+01
1.689249919701181768e-01,5.876210038045198703e-02,9.162930099802656514e+01
1.250000000000000000e-01,0.000000000000000000e+00,8.328246838760024673e+01
2.043769689927059097e-01,2.221203611870877989e-02,9.577284709105575189e+01
2.055779413761314733e-01,6.238455218859219331e-02,9.283744616371069469e+01
2.060253111835596562e-01,4.479112764436107841e-02,9.348492659706128904e+01
2.212016804045331131e-01,7.084299659729512144e-02,9.371666903780889868e+01
3.000000000000000444e-01,0.000000000000000000e+00,9.571739535134796029e+01
2.459007672169912229e-01,7.249901641803010999e-02,9.492451977625455584e+01
2.635475870063831993e-01,6.872674677391510389e-02,9.532743288664183012e+01
1.579980658605800725e-01,7.249168526649724109e-02,8.857324261195203974e+01
1.351291391046202106e-01,7.388001194295616691e-02,8.509827967667790460e+01
1.216069710115028901e-01,8.238748378822252638e-02,8.229688405807465301e+01
1.006128526137572282e-01,1.001969346324758647e-01,8.106725148785372426e+01
9.683989018145118532e-02,1.205927537897929641e-01,8.053555569855585361e+01
1.343590507932816147e-01,5.766640310486806364e-02,8.522748962047359100e+01
8.786942731751115621e-02,1.083864501462584728e-01,7.946710250867619152e+01
7.500000000000001110e-02,0.000000000000000000e+00,8.075202039580541680e+01
5.384344718727576695e-02,1.599918997475418062e-02,7.928297389455165955e+01
2.500000000000000139e-02,0.000000000000000000e+00,7.891047160719401177e+01
4.362027599189927801e-02,2.889232523502647740e-02,7.905334159553453333e+01
1.605099091889413687e-01,3.233783557108368956e-02,9.162188866261837461e+01
2.116631776466542658e-01,8.196038584032330765e-02,9.261828241105179416e+01
7.303427051875437115e-02,1.777687268605497931e-02,8.050669239312686898e+01
1.159161910602087425e-01,1.668479614353187909e-02,8.299380301219392209e+01
1.375000000000000111e-01,8.055812768527528811e-03,8.623203094390912327e+01
1.427944324143323451e-01,3.945261533634419199e-02,8.750830366079176770e+01
2.500000000000000000e-01,0.000000000000000000e+00,9.595002761319145179e+01
2.353282421775486355e-01,4.516725917382252709e-02,9.505029784605312670e+01
3.303693498524569172e-01,1.937599380417442257e-02,9.588673996224177642e+01
2.250000000000000056e-01,0.000000000000000000e+00,9.612532150957734700e+01
2.342468254743229894e-01,6.129629621732684414e-02,9.441889444661420328e+01
2.196124504040610492e-01,5.393902485567601823e-02,9.388153550553863624e+01
2.208387564110363410e-01,3.235998844230639909e-02,9.510477496380708828e+01
2.197087357812400055e-01,1.576713050124483456e-02,9.610520855500324444e+01
2.531302627782326953e-01,5.399176720579977606e-02,9.527588910933438626e+01
2.555381992887645892e-01,2.676553836314778112e-02,9.556163435294338626e+01
2.371169264046640301e-01,2.291649117964535132e-02,9.559123598649716769e+01
2.490229920843637368e-01,3.990891728582308950e-02,9.540521055000057515e+01
3.007760328523191862e-01,4.814241622631934558e-02,9.584854962332356365e+01
2.575229247923431775e-01,8.370552889216074932e-02,9.524234692038716332e+01
3.250000000000000666e-01,0.000000000000000000e+00,9.581653493689904622e+01
3.751272922580176084e-01,1.598607428378479578e-01,9.882209408281062224e+01
3.650790273326061097e-01,4.436730012456921446e-02,9.588443407582325051e+01
3.034230359566459367e-01,7.159977036201974065e-02,9.612404364849109584e+01
3.181080843764613753e-01,3.599853611461685532e-02,9.590394463596014418e+01
3.166320165166743861e-01,5.233216515887584297e-02,9.599236103704623702e+01
3.386951957552343795e-01,3.767734194415274518e-02,9.591768723214892134e+01
4.000000000000000222e-01,2.000000000000000111e-01,1.000000000000000000e+02
2.374999999999999889e-01,8.052330316911941038e-03,9.602546614176780793e+01
3.875000000000000111e-01,2.893479890776011476e-02,9.564717028313596359e+01
3.875000000000000111e-01,1.176736340907977470e-02,9.559787167661006890e+01
2.924007772565157537e-01,6.096553216951173387e-02,9.585649825812306801e+01
3.625000000000000444e-01,9.739159094705747421e-03,9.568791901690134694e+01
2.625000000000000111e-01,1.136929705568823917e-02,9.558163037541963547e+01
3.750000000000000000e-01,0.000000000000000000e+00,9.564566999165954542e+01
2.612464383593051664e-01,9.941526839527814463e-02,9.552220992137053202e+01
2.875000000000000333e-01,1.273984445167047029e-02,9.564487491237035499e+01
2.762728356507501704e-01,4.096623025695725340e-02,9.556263871848913993e+01
3.512653313962816326e-01,2.091428510010782255e-02,9.579226367397902209e+01
2.803561744904712327e-01,7.529269329646204323e-02,9.569613557832467166e+01
2.750000000000000222e-01,0.000000000000000000e+00,9.560279554339243191e+01
2.342961457547636517e-01,1.142733427298077975e-01,9.476386998553611818e+01
3.023386838895409379e-01,2.265786325983162180e-02,9.574125778881307269e+01
2.873486284612368213e-01,2.902565473941152996e-02,9.564582389546825425e+01
3.125000000000000555e-01,1.015941148815381785e-02,9.577669020286819546e+01
2.703859956395516240e-01,2.732387309868349393e-02,9.557772732173219765e+01
3.500000000000000333e-01,0.000000000000000000e+00,9.575763075374075584e+01
3.260428587041976911e-01,6.576355612942272333e-02,9.619358449660408894e+01
3.532820250647132343e-01,3.552106640689045580e-02,9.585964777091123779e+01
3.901375728481618621e-01,6.315798484445023231e-02,9.594428815307561820e+01
3.580212549241201803e-01,1.414459043929540971e-01,9.839055754224442296e+01
2.943924200789446166e-01,8.907939953123414356e-02,9.624095830756780856e+01
3.227950065745788244e-01,9.449481209633783796e-02,9.703885680032119865e+01
2.800314701075100055e-01,1.013411030323057294e-01,9.596795058731555628e+01
3.076140468235509240e-01,9.692523005821038207e-02,9.685013834327482130e+01
3.752825811447795812e-01,1.347271264330827667e-01,9.807805099046954922e+01
2.800709444726656727e-01,1.314327826702310353e-01,9.733825174816402637e+01
3.403722034302402166e-01,1.294270198819714168e-01,9.766493634240165989e+01
2.497485166418576263e-01,1.283241383741722530e-01,9.537592149717130496e+01
2.664943942418027678e-01,1.408051722928689298e-01,9.663783361721142739e+01
2.686785328865536893e-01,1.195005841442972894e-01,9.600433202492970963e+01
3.174843008874155270e-01,7.934527621377197859e-02,9.639950589668109160e+01
2.721514970869324257e-01,8.821664719812387367e-02,9.562638476534344534e+01
7.250000000000000888e-01,5.999999999999999778e-01,3.000000000000000000e+01
7.125000000000000222e-01,5.849554614523690965e-01,3.097311378426620365e+01
7.183391608190153876e-01,5.691041620763769293e-01,3.200174333965267692e+01
7.295893079660268343e-01,5.834717150782886552e-01,3.092283277116707652e+01
7.703239280130810274e-01,5.809723667381561096e-01,2.982368412479896236e+01
7.851028596851091779e-01,5.874288129134789260e-01,2.988052977723706150e+01
6.199003213463971651e-01,2.438934269093986085e-01,9.209277435026420733e+01
5.999999999999999778e-01,2.250000000000000056e-01,1.000000000000000000e+02
6.263299533071373659e-01,2.202292584996622393e-01,8.661610773679768727e+01
6.412336393921338473e-01,2.247555022679817160e-01,8.091214242492755204e+01
6.144500497849746390e-01,2.297070100765392087e-01,9.566753580820869729e+01
6.113323003491402119e-01,2.125000000000000222e-01,9.513600270115558999e+01
4.041609440682781274e-01,4.248557617672470144e-02,9.545389285681264369e+01
6.257116448935199360e-01,2.030138502429799097e-01,8.665299348425921266e+01
5.999999999999999778e-01,2.750000000000000222e-01,1.000000000000000000e+02
6.181273503550236414e-01,2.871023752704359722e-01,9.297211025206908630e+01
6.092756630013649310e-01,2.625000000000000111e-01,9.417914499368013992e+01
8.229901943354427096e-02,2.114464496604366306e-01,7.645047492532340527e+01
1.421902186350120223e-01,2.037189825924096698e-01,8.248747812669213886e+01
9.505811749327046367e-02,8.429150276405092401e-02,7.964813625122255303e+01
1.168061351469783377e-01,1.047674540989326358e-01,8.188227636861572023e+01
1.760033456388693934e-02,3.246879016864284012e-02,7.865958200712779558e+01
0.000000000000000000e+00,1.874999999999999931e-02,7.873936520794495664e+01
3.670032076721659042e-02,1.290575828833455396e-02,7.919705493933120977e+01
1.689088725725075568e-02,1.522951634300100110e-02,7.880648299689754310e+01
1.625000000000000056e-01,1.381425279522449298e-02,9.187163654935099544e+01
1.750000000000000167e-01,0.000000000000000000e+00,9.730992244748000530e+01
1.761084670982748790e-01,3.076348614289091399e-02,9.176205689110176422e+01
1.875000000000000000e-01,1.400044164334212846e-02,9.781936879486710268e+01
1.493502402710113475e-01,2.177019608784482377e-02,8.767543892551123008e+01
3.693958701329498329e-01,2.663568058350451392e-02,9.568559690743516910e+01
3.830617841442450766e-01,4.649008268058466009e-02,9.577625647840623913e+01
5.000000000000000000e-01,0.000000000000000000e+00,9.201883905316037726e+01
3.474516446724607022e-01,5.851489837903953162e-02,9.606507826789119520e+01
3.333727154895258504e-01,5.217259264266901897e-02,9.598176180107046207e+01
3.681992042219727757e-01,6.631025640032148227e-02,9.607874020785435221e+01
3.435713980371019605e-01,8.229422610063905075e-02,9.657507935492084528e+01
3.871863936017181929e-01,1.205357695860399536e-01,9.749645005545008303e+01
3.542847590825213278e-01,7.183615553687534849e-02,9.621123360081072917e+01
3.717399107881534936e-01,9.550743059516564326e-02,9.664275635300892020e+01
3.447556713344495094e-01,1.081012894791137102e-01,9.738565813730969012e+01
3.812951492142219179e-01,7.953540247009843744e-02,9.610040722071563835e+01
6.000000000000000888e-01,0.000000000000000000e+00,1.000000000000000000e+02
4.057400216862963038e-01,8.215778086661579271e-02,9.582319148469750303e+01
3.373615874248425683e-01,9.550989576516451252e-02,9.707854320093028377e+01
3.549337454496890309e-01,9.470351817696689989e-02,9.690647694047632399e+01
3.601181969498595814e-01,1.213006219440707495e-01,9.776381107342773191e+01
4.092838666429143291e-01,6.334142154759525578e-02,9.556384035254481546e+01
4.319831386988855493e-01,7.735846936605189628e-02,9.535866191597060038e+01
4.193988355845129634e-01,4.979972574816188269e-02,9.508883715213522692e+01
4.066820918050509936e-01,1.062870387078122814e-01,9.660775103385736884e+01
3.907168185803738258e-01,9.601611656648278981e-02,9.644526312025890036e+01
3.500000000000000333e-01,2.000000000000000111e-01,1.000000000000000000e+02
4.309014979884120411e-01,6.119979286945799457e-02,9.501896902401625766e+01
4.250000000000000444e-01,0.000000000000000000e+00,9.470244735619074561e+01
4.740277733609373767e-01,6.642851635172215830e-02,9.358512105224983202e+01
4.500000000000000111e-01,0.000000000000000000e+00,9.408143966888860632e+01
4.177762363505223564e-01,3.365019685879518108e-02,9.506151169024546732e+01
4.519686373860233863e-01,6.790512611696915279e-02,9.462709523829477121e+01
4.055597295268049685e-01,1.842868553871705381e-02,9.527747907200253508e+01
4.448598006911462233e-01,3.764834981199836894e-02,9.453866958846707291e+01
4.221990957952360124e-01,1.674001884673096130e-01,9.878783873542268168e+01
6.510148728966206333e-01,1.593803991651965291e-01,7.387827845736586596e+01
4.213983537394922485e-01,9.362945749764539638e-02,9.586817032704044550e+01
4.575578820774354738e-01,1.055739974610984955e-01,9.549647504673271214e+01
4.323343841258627807e-01,1.212278466050188408e-01,9.686176540945180591e+01
4.410521987437834857e-01,9.483653595712784878e-02,9.549620641838772883e+01
4.220925937832663566e-01,1.093202896352704068e-01,9.647008473658215166e+01
4.100033470708464023e-01,1.300766565425372501e-01,9.765418441454994536e+01
4.584176392159544644e-01,8.619733101853865875e-02,9.461739139342562055e+01
4.428832303852764385e-01,1.100769074752124543e-01,9.607991480908016513e+01
4.250000000000000444e-01,2.000000000000000111e-01,1.000000000000000000e+02
4.929758342238027002e-01,9.743811115374564902e-02,9.342599004784197803e+01
4.741404289200646938e-01,9.660237017555456385e-02,9.365114639043081013e+01
4.842477747116829545e-01,8.147749669123054150e-02,9.341659333129572929e+01
5.196776031228483861e-01,4.642176528942422442e-02,9.154589244426287564e+01
4.987093882464196382e-01,6.066161274255906649e-02,9.316328312562364999e+01
4.141854098682088980e-01,1.880990156540060243e-01,9.935290426021992971e+01
4.587628730248414222e-01,1.356642329890995202e-01,9.743955429804540813e+01
4.449219352332388078e-01,5.359725086427639951e-02,9.466381837875121619e+01
6.436525244380383315e-01,1.842643927907697265e-01,7.725423286896079844e+01
4.011542729176516553e-01,1.191854226310572196e-01,9.724680619220880828e+01
5.000000000000000000e-01,2.000000000000000111e-01,1.000000000000000000e+02
4.500000000000000111e-01,2.000000000000000111e-01,1.000000000000000000e+02
3.000000000000000444e-01,2.000000000000000111e-01,1.000000000000000000e+02
4.790397158687954016e-01,3.217845360134907046e-02,9.316855110699232512e+01
4.636519129718593146e-01,4.554971010219993621e-02,9.385122089295771275e+01
5.301486901478291713e-01,8.439827099327226745e-02,9.117806606753478604e+01
6.395115854229572738e-01,1.982603481078596408e-01,8.154162297330142906e+01
6.158862491265377770e-01,1.756538639590164153e-01,8.643270638220288049e+01
6.684660844628518284e-01,1.780747680983463810e-01,6.605742691890868912e+01
3.936480445912895476e-01,1.371365065535663508e-01,9.805975678230159076e+01
4.086391373114275360e-01,1.493910381815428678e-01,9.849158896749305825e+01
3.197287080391826852e-01,1.239691172114071593e-01,9.760395344881496271e+01
3.021457837791678425e-01,1.515127447214916490e-01,9.833799792034342602e+01
4.760288054338105979e-01,1.199035577206401387e-01,9.561532440110752873e+01
4.832713776673282502e-01,5.028942855696350717e-02,9.315973483038713709e+01
5.002440902507461207e-01,3.677386864002636646e-02,9.241719690883080318e+01
4.931186882444426045e-01,1.843341980550464512e-02,9.245476201577913855e+01
5.147541862592041051e-01,3.194271496002679123e-02,9.157865389098469677e+01
4.749999999999999778e-01,0.000000000000000000e+00,9.298976893309620095e+01
5.500000000000000444e-01,0.000000000000000000e+00,8.953388926967879513e+01
5.349239842026839442e-01,1.720024756479193728e-02,9.035627860462987826e+01
5.184615285296740872e-01,6.718889309006455257e-02,9.122468585689267684e+01
5.041276113772408252e-01,8.097298735087618549e-02,9.334207649243758453e+01
5.496302303935381994e-01,5.859489046598604506e-02,8.982332911327584668e+01
5.355058669433931939e-01,6.818696981503898080e-02,9.095508343905842707e+01
5.566836414602657213e-01,8.417617968344040524e-02,8.879377488921140582e+01
6.335566952104709770e-01,1.677462375570034359e-01,7.910545211502700624e+01
6.034194426897233621e-01,1.240983629383458908e-01,8.178206160704914396e+01
6.144373858207027306e-01,1.487191480075862327e-01,8.305565935148987933e+01
6.276220661213505192e-01,1.868835691169983548e-01,8.426516574581546593e+01
6.608866559973904931e-01,1.954293414232287918e-01,7.167188221636006062e+01
6.657696240899829698e-01,2.106520697316831281e-01,7.006739248586895030e+01
6.542371890622290520e-01,1.738649098377959279e-01,7.345740427361394609e+01
7.101004701431407051e-01,1.217164826609835465e-01,5.077272830213764365e+01
4.000004220941272837e-01,1.634732489452842275e-01,9.888258973335346980e+01
3.387593403302022743e-01,1.507631767800432510e-01,9.830900092263713930e+01
4.605681603534648727e-01,2.628016661061263401e-02,9.377459807645030310e+01
4.434044539870058976e-01,1.910051485743695029e-02,9.452887485644816934e+01
4.770744160962499536e-01,1.608237751341737298e-02,9.286714317705634869e+01
4.621480256053841496e-01,1.037985438354104353e-02,9.347565557349457777e+01
7.171266829819926691e-01,1.704647942551175965e-01,4.951786089367909938e+01
6.840530213508509982e-01,1.460318014214244120e-01,6.114029516858042257e+01
2.941127502891158763e-01,1.227729851655095794e-01,9.736709586684369810e+01
2.505623460756538634e-01,1.119068540990021676e-01,9.515557216026131471e+01
2.500000000000000000e-01,2.000000000000000111e-01,1.000000000000000000e+02
3.116683665663442793e-01,1.762252707870102797e-01,9.931530426407839229e+01
3.204546815921922587e-01,1.512414921347702557e-01,9.838137634096968043e+01
2.255437646367165760e-01,1.394210539527649950e-01,9.607346896476494180e+01
2.481413154235914131e-01,1.479550686810385818e-01,9.555752049116270541e+01
3.272168538396675319e-01,1.374156373988988933e-01,9.790343294395661644e+01
2.352806361444821914e-01,1.287129237068939391e-01,9.526110880843042139e+01
2.065902855064518651e-01,1.450361352289858685e-01,9.471088329488458157e+01
2.142139637095564764e-01,1.265972129224390008e-01,9.366003127366748515e+01
3.357548312999286133e-01,1.747095368032047791e-01,9.922187783005198014e+01
3.555460049678980106e-01,1.608977781274915364e-01,9.868390850420912841e+01
2.202504598628765020e-01,1.563496090711763431e-01,9.720222836912481057e+01
3.750000000000000000e-01,2.000000000000000111e-01,1.000000000000000000e+02
2.685768721452051477e-01,1.732809074261844606e-01,9.863190718441687466e+01
2.623798070923465953e-01,1.573736526658379153e-01,9.731115478916316874e+01
2.821209812252868376e-01,1.534809961405832479e-01,9.796444413888984570e+01
2.418649146237027148e-01,1.745264745657371386e-01,9.763306627740402632e+01
2.937494977431636123e-01,1.689390730328790835e-01,9.945892838584833839e+01
2.979644387061343158e-01,1.842502543045038965e-01,9.976156078135961991e+01
2.750000000000000222e-01,2.000000000000000111e-01,1.000000000000000000e+02
6.938193206972934624e-01,1.808107662668297089e-01,5.913931626154047194e+01
6.700999437611295795e-01,1.590570129109914188e-01,6.519778862774749939e+01
6.875844052029680409e-01,1.638008739128331281e-01,6.084539247599997935e+01
7.060167184517398553e-01,1.509022334220220807e-01,5.233820705542206042e+01
3.283995380137095244e-01,1.099745185431679068e-01,9.730030531433826013e+01
2.950523999235966643e-01,1.068137950527580926e-01,9.670848707592854510e+01
3.063854132843961131e-01,1.348351943035333289e-01,9.815877014464342665e+01
3.889377905982901451e-01,1.522070743355457834e-01,9.857537446624596100e+01
3.853801066467416048e-01,1.767027380689730753e-01,9.928746127535531230e+01
3.231296131707501185e-01,1.662190926198366392e-01,9.843672704011397911e+01
3.250000000000000666e-01,2.000000000000000111e-01,1.000000000000000000e+02
2.250000000000000056e-01,2.000000000000000111e-01,1.000000000000000000e+02
2.625000000000000111e-01,1.888733443810890200e-01,9.942689369536165600e+01
6.803498498806265227e-01,1.867897683683799603e-01,6.297154492714902574e+01
7.169629370779219135e-01,2.015222580967085397e-01,5.426983809500861611e+01
7.026699567482171949e-01,1.657389899898193963e-01,5.494954515774951176e+01
6.980416251648700054e-01,1.349077557674077388e-01,5.756235888700292946e+01
6.610807142657050273e-01,1.027864542105826201e-01,7.207496934111013331e+01
6.858284330158542774e-01,1.116355740358032644e-01,6.326659305752784945e+01
7.453116795881702394e-01,1.415219136927697297e-01,4.329115661644838298e+01
3.984617093560965939e-01,1.847294414483196812e-01,9.953066946498354639e+01
3.546622016067566552e-01,1.807168407866581172e-01,9.934637833810600682e+01
3.695128981446412220e-01,1.748203625515150350e-01,9.922636071280589931e+01
3.375000000000000222e-01,1.903836648084444860e-01,9.971386006202045849e+01
3.125000000000000555e-01,1.913841423881470494e-01,9.943973469489850459e+01
7.100534814237398074e-01,1.859566654254950768e-01,5.014345369095339322e+01
6.979039682093310937e-01,2.006660731514155194e-01,5.610926994291507697e+01
7.066099101547460570e-01,2.194265022807898591e-01,5.664028476337190199e+01
7.017642396970238394e-01,2.428116952348698399e-01,6.118907106953118813e+01
6.847307961481826633e-01,2.420781641672814788e-01,6.203032402114416755e+01
6.880079217824826010e-01,2.233512334579563774e-01,6.177990944982543908e+01
7.270238847805576832e-01,1.519079134288261190e-01,4.960512505543736950e+01
7.171818689143403258e-01,1.375859120850471129e-01,5.060668138038977304e+01
7.911172755783429933e-01,1.687500000000000111e-01,2.684873241130268084e+01
7.367330958427201759e-01,1.690040104980572444e-01,4.813585540797173934e+01
7.292769254061748363e-01,1.867398410399307429e-01,4.929558041738501117e+01
7.531790531152721124e-01,1.590576860910645762e-01,4.132168311116267745e+01
7.536561028492816394e-01,2.465031785789423280e-01,4.130435077199015126e+01
8.000000000000000444e-01,7.499999999999999722e-02,2.507496272795385650e+01
7.444182203379525742e-01,2.118728628544269965e-01,4.409510150615894730e+01
8.000000000000000444e-01,2.249999999999999778e-01,2.536264728161532034e+01
7.598733487909568041e-01,1.455215863345219462e-01,3.135982165997681648e+01
7.587943775736836205e-01,1.209425313801759244e-01,3.529980427449209657e+01
2.125000000000000222e-01,1.849466806978918576e-01,9.940531314085430381e+01
2.287542468939233742e-01,1.841659973859537947e-01,9.951879862377946040e+01
7.204405945206884265e-01,2.531799002689746891e-01,5.202503660374973293e+01
7.342074616078528848e-01,1.200606670903655859e-01,4.781444529119943354e+01
7.319041551229974463e-01,1.348557442127517048e-01,4.680244072998733884e+01
7.689578003949553153e-01,6.464045348947250469e-02,3.574109579059641106e+01
7.462523498650853737e-01,1.274318752739203586e-01,4.112009499994802297e+01
7.911314262279469656e-01,1.318727393452355789e-01,2.773923060116734973e+01
7.000000000000000666e-01,0.000000000000000000e+00,5.407069651492082585e+01
8.000000000000000444e-01,3.749999999999999861e-02,2.523733592236719403e+01
7.822489433793643476e-01,1.499931885129784925e-01,2.716032663580058326e+01
7.671194699895755864e-01,1.328902863331555551e-01,2.938804871355148762e+01
7.624688890836286426e-01,8.156997800658236097e-02,3.842017861952710689e+01
7.470144711444934860e-01,1.061834677024914020e-01,4.364290098895214243e+01
7.319648517529367959e-01,1.051427288181103897e-01,4.524348513153298512e+01
7.640372042353477111e-01,9.734607757677572748e-02,3.836543604189405698e+01
8.000000000000000444e-01,5.624999999999999445e-02,2.516645966507604371e+01
8.000000000000000444e-01,1.124999999999999889e-01,2.482793811963268382e+01
7.791712292854757749e-01,1.156184208823340664e-01,3.089810479613456806e+01
7.750000000000000222e-01,9.375000000000001388e-03,3.010271926778818496e+01
8.000000000000000444e-01,9.375000000000000000e-02,2.527905553743219258e+01
7.812309256761565956e-01,8.767083191780894458e-02,3.189415974651639019e+01
7.869137172101013933e-01,1.021393381206388562e-01,2.910571235704380655e+01
7.878913707179561188e-01,4.687500000000000000e-02,2.778756437084108910e+01
7.436960309323494833e-01,6.466620752529160521e-02,4.245392004666862817e+01
7.850208976781875014e-01,7.304828769639543085e-02,3.096002502079352681e+01
7.725776667868370362e-01,4.687500000000000000e-02,3.282626720091987238e+01
7.201075950501797385e-01,5.562500449223406473e-02,5.106187008201487032e+01
7.408643919567587943e-01,8.578378825996149648e-02,4.371017096622284015e+01
7.112925115952114519e-01,8.391431919553600516e-02,5.401817214505865650e+01
7.269118929400006923e-01,7.316427274548220616e-02,4.895588772565270119e+01
7.257183014928333398e-01,9.054603009831750648e-02,4.803925973830672547e+01
